   1.7300000e+00   9.2300000e+00   7.4000000e-01  -4.1000000e-03   8.6300000e-02   1.4700000e-02   1.0380000e-01   8.7000000e-03
   1.7400000e+00   9.3600000e+00   7.4400000e-01  -2.7300000e-02   8.4700000e-02   1.6600000e-02   6.0500000e-02   5.1000000e-03
   1.7500000e+00   9.4900000e+00   7.4890000e-01  -3.8400000e-02   8.3800000e-02   1.6800000e-02   3.2600000e-02   6.1000000e-03
   1.7600000e+00   9.6100000e+00   7.5450000e-01  -3.1000000e-02   8.5500000e-02   1.4900000e-02   5.8100000e-02   5.7000000e-03
   1.7700000e+00   9.7400000e+00   7.5950000e-01  -7.3000000e-03   8.8700000e-02   1.4100000e-02   6.7500000e-02   7.2000000e-03
   1.7800000e+00   9.8700000e+00   7.6340000e-01   2.0100000e-02   9.0300000e-02   1.3300000e-02   4.8000000e-02   7.5000000e-03
   1.7900000e+00   9.9900000e+00   7.6660000e-01   4.5400000e-02   9.3600000e-02   1.1600000e-02   2.8400000e-02   8.9000000e-03
   1.8000000e+00   1.0120000e+01   7.6960000e-01   5.8600000e-02   9.6900000e-02   1.1400000e-02   5.8000000e-02   7.4000000e-03
   1.8100000e+00   1.0250000e+01   7.7220000e-01   5.3200000e-02   9.7000000e-02   1.3500000e-02   8.9100000e-02   1.0900000e-02
   1.8200000e+00   1.0380000e+01   7.7420000e-01   3.4600000e-02   9.5300000e-02   1.4700000e-02   9.8300000e-02   1.2900000e-02
   1.8300000e+00   1.0500000e+01   7.7670000e-01   9.6000000e-03   9.1500000e-02   1.4900000e-02   9.0000000e-02   1.3000000e-02
   1.8400000e+00   1.0630000e+01   7.8060000e-01  -9.4000000e-03   8.8500000e-02   1.4000000e-02   5.9600000e-02   7.5000000e-03
   1.8500000e+00   1.0760000e+01   7.8530000e-01  -1.5400000e-02   8.8300000e-02   1.3900000e-02   3.2400000e-02   6.6000000e-03
